block_datetime,slot,block_number,block_hash,value,base_fee_per_gas,gas_limit,gas_used,num_tx,builder_label,builder_pubkey,relay,bid_timestamp_ms,slot_time_ms,proposer_pubkey,proposer_mev_recipient,optimistic_submission,builder_fee_recipient,block_timestamp,extra_data,payload_delivered
2024-01-29 23:36:11,8312279,19115491,0xdb45fb3dae1ca85ab63062117350ec47e38246f56c6026c68f206b948da3120f,,14505781253.0,30000000.0,24965152.0,0.0,geth,0x3aebb186370d77d305437dbc02af8b89cec27b8b,,,,0x3aebb186370d77d305437dbc02af8b89cec27b8b,0x3aebb186370d77d305437dbc02af8b89cec27b8b,False,0x3aebb186370d77d305437dbc02af8b89cec27b8b,1706571371.0,0xd883010d0a846765746888676f312e32312e35856c696e7578,0.0
2024-01-29 23:13:23,8312165,19115380,0xbda4019592948b41f2cd7278c35a9f595ca623a0e90ef042519e1be72777e158,,15326916708.0,30000000.0,11226482.0,0.0,geth,0xbc87c1c4eb04a09eb26632a2cca5fdcf2cdfb083,,,,0xbc87c1c4eb04a09eb26632a2cca5fdcf2cdfb083,0xbc87c1c4eb04a09eb26632a2cca5fdcf2cdfb083,False,0xbc87c1c4eb04a09eb26632a2cca5fdcf2cdfb083,1706570003.0,0xd883010d01846765746888676f312e32312e31856c696e7578,0.0
2024-01-29 23:02:59,8312113,19115330,0x8bcee90396efebcec2179dae1a20dfd706ea3cd8cdf26fa0402cf0bd1d44331f,,12768519797.0,30000000.0,27038010.0,0.0,,0x976868c1de3b3ef448ec5e20e6a8470508b9467d,,,,0x976868c1de3b3ef448ec5e20e6a8470508b9467d,0x976868c1de3b3ef448ec5e20e6a8470508b9467d,False,0x976868c1de3b3ef448ec5e20e6a8470508b9467d,1706569379.0,0x,0.0
2024-01-29 21:59:59,8311798,19115019,0xcb5c75067ee062261233b0bd65d14351b442b981993252004eaed3bd8a4b3af9,,13998221639.0,30000000.0,10105141.0,0.0,geth,0xfc560189a0bf64659d1c6609ee0b91999a2a519e,,,,0xfc560189a0bf64659d1c6609ee0b91999a2a519e,0xfc560189a0bf64659d1c6609ee0b91999a2a519e,False,0xfc560189a0bf64659d1c6609ee0b91999a2a519e,1706565599.0,0xd883010d05846765746888676f312e32312e34856c696e7578,0.0
2024-01-29 21:56:23,8311780,19115001,0xcc0a934b140ead9c74c8e77f34b7b0c4bfa5eb9367e3d10a58cb9186849653b4,,17393562777.0,30000000.0,8210635.0,0.0,,0xd61ebb25436ce6ae5d9259bc1ad967f9b3f36525,,,,0xd61ebb25436ce6ae5d9259bc1ad967f9b3f36525,0xd61ebb25436ce6ae5d9259bc1ad967f9b3f36525,False,0xd61ebb25436ce6ae5d9259bc1ad967f9b3f36525,1706565383.0,0x,0.0
2024-01-29 20:32:11,8311359,19114583,0x624521e0fa658bd0e81713bb20e6934e3758b5f5f35610759da330d75e218870,,13536636937.0,30000000.0,13313826.0,0.0,geth,0x03acad8c3d40af8689cd8e504f69576a313459cb,,,,0x03acad8c3d40af8689cd8e504f69576a313459cb,0x03acad8c3d40af8689cd8e504f69576a313459cb,False,0x03acad8c3d40af8689cd8e504f69576a313459cb,1706560331.0,0xd883010b05846765746888676f312e31392e35856c696e7578,0.0
2024-01-29 20:25:23,8311325,19114549,0x0293dce4362c9fd81641c48a96e3bde7c3362fea767c7e4152aa4d4b6105429d,,11956309915.0,30000000.0,14457095.0,0.0,geth,0x32f6bfecdc63d5f53bc077fe65465574cc0c2bcb,,,,0x32f6bfecdc63d5f53bc077fe65465574cc0c2bcb,0x32f6bfecdc63d5f53bc077fe65465574cc0c2bcb,False,0x32f6bfecdc63d5f53bc077fe65465574cc0c2bcb,1706559923.0,0xd883010d0a846765746888676f312e32312e36856c696e7578,0.0
2024-01-29 20:24:35,8311321,19114545,0x31bc412bdb96f5fd59a52001635aeeef9382cfbf45806f209b27fcb098fdf300,,12041854386.0,30000000.0,14220898.0,0.0,geth,0x127e0464b6eca624f09b9292c4f33e4a829ea5d9,,,,0x127e0464b6eca624f09b9292c4f33e4a829ea5d9,0x127e0464b6eca624f09b9292c4f33e4a829ea5d9,False,0x127e0464b6eca624f09b9292c4f33e4a829ea5d9,1706559875.0,0xd883010d0a846765746888676f312e32312e36856c696e7578,0.0
2024-01-29 20:01:35,8311206,19114430,0xdfa0d5356cc130d4159e894c961da21ab4cdfa98d5cbe2c2bd10cf4056826de5,,15926657627.0,30000000.0,12208236.0,0.0,geth,0xcc4ab99fb4fe5d5b79ccc35558b9b8ea026f4ca8,,,,0xcc4ab99fb4fe5d5b79ccc35558b9b8ea026f4ca8,0xcc4ab99fb4fe5d5b79ccc35558b9b8ea026f4ca8,False,0xcc4ab99fb4fe5d5b79ccc35558b9b8ea026f4ca8,1706558495.0,0xd883010d01846765746888676f312e32312e31856c696e7578,0.0
2024-01-29 19:47:59,8311138,19114364,0xf253e0263ece1cffebd8c2e9d6b73d249a69ad1b633a951cc45456bd204aa06e,,13633143449.0,30000000.0,11650347.0,0.0,,0xe8609ab0fa46f20c85d77837e3c1214aba2c2a3f,,,,0xe8609ab0fa46f20c85d77837e3c1214aba2c2a3f,0xe8609ab0fa46f20c85d77837e3c1214aba2c2a3f,False,0xe8609ab0fa46f20c85d77837e3c1214aba2c2a3f,1706557679.0,0x,0.0
2024-01-29 19:46:11,8311129,19114355,0xcc4815d6f9328b9e2ecb3b2bbe5b3f3148302df856b0ec0e7be3218956326972,,12006121167.0,30000000.0,29992347.0,0.0,Nethermind,0x38686df0db4a5bf296daea6a2a147ce85fea1217,,,,0x38686df0db4a5bf296daea6a2a147ce85fea1217,0x38686df0db4a5bf296daea6a2a147ce85fea1217,False,0x38686df0db4a5bf296daea6a2a147ce85fea1217,1706557571.0,0x4e65746865726d696e64,0.0
2024-01-29 19:15:11,8310974,19114203,0xe0eb850f7c3a6a31f97709133c4200a2fc21b5a80ffda988c7509889e45b3683,,17233083711.0,30000000.0,12073853.0,0.0,,0xdeb6dc271fad628cb34b229730028479f89fbe17,,,,0xdeb6dc271fad628cb34b229730028479f89fbe17,0xdeb6dc271fad628cb34b229730028479f89fbe17,False,0xdeb6dc271fad628cb34b229730028479f89fbe17,1706555711.0,0x,0.0
2024-01-29 18:29:23,8310745,19113977,0x7bddc543a0456cfe9f178653f48973915f305cfdb28bba5324e5a43c92bec0dc,9927169372213054,13610177846.0,30000000.0,9489905.0,78.0,Builder Boi,0xae461cbfed9ffa0b801b6486c7fa8d14dbaedd84cda4780f660402996414fbae6db278276bdf328a25f611d83e8ccd90,flashbots,1706552958922.0,7922.0,0x99e738cb146acb1849dc110be98e0ee86056513d05e85e9459d5dff23cccccd9a4acc78be247246bc48e412bead120e9,0x4675C7e5BaAFBFFbca748158bEcBA61ef3b0a263,False,0x2d608c3f27c80d134271a702383b99594445f4d7,1706552963.0,0x4275696c64657220426f69,1.0
2024-01-29 16:00:47,8310002,19113236,0xf2dae08da48b78bc630c7c188ad49f49737433574d9c69485c46b9a82d04dc2d,,29297194413.0,30000000.0,7963941.0,0.0,,0x87e3b2ac43d734436237cd06578340a9d02dceb1,,,,0x87e3b2ac43d734436237cd06578340a9d02dceb1,0x87e3b2ac43d734436237cd06578340a9d02dceb1,False,0x87e3b2ac43d734436237cd06578340a9d02dceb1,1706544047.0,0x,0.0
2024-01-29 15:55:11,8309974,19113208,0x5bd5a4be9fa663acb1a77df94496d7294faa5c96ee18dd0bb1bb2765e3d1bac5,,21928288735.0,30000000.0,29998029.0,0.0,,0x97915301d65ff7564d69e68cbd958a608d108e14,,,,0x97915301d65ff7564d69e68cbd958a608d108e14,0x97915301d65ff7564d69e68cbd958a608d108e14,False,0x97915301d65ff7564d69e68cbd958a608d108e14,1706543711.0,0x,0.0
2024-01-29 15:13:59,8309768,19113006,0x461196f4bbf4e674416ef63987f2ec7172accbe7dfb9f003a0a032c80772de19,,18311584545.0,30000000.0,20773199.0,0.0,geth,0x3cb2103696ae5b423a05348c71f93359494a051e,,,,0x3cb2103696ae5b423a05348c71f93359494a051e,0x3cb2103696ae5b423a05348c71f93359494a051e,False,0x3cb2103696ae5b423a05348c71f93359494a051e,1706541239.0,0xd883010d0b846765746888676f312e32312e36856c696e7578,0.0
2024-01-29 14:06:23,8309430,19112670,0x891dc78797aff7eb994f9c7e8f29bcd1da4262649e784cd1e0af916ac456c27b,,15631402888.0,30000000.0,10153913.0,0.0,geth,0x7194fdf7e0c820349491139a944b6eaf6536a761,,,,0x7194fdf7e0c820349491139a944b6eaf6536a761,0x7194fdf7e0c820349491139a944b6eaf6536a761,False,0x7194fdf7e0c820349491139a944b6eaf6536a761,1706537183.0,0xd883010c00846765746888676f312e32302e33856c696e7578,0.0
2024-01-29 13:27:59,8309238,19112478,0x60b1320456ef11f0901212b898282bf23dfc5a3b72dc7aa13b8d3a698e83fb8c,,16982416228.0,30000000.0,18238067.0,0.0,geth,0x4e192f6a6a3aff6b72eb7af3620a9b3f13e165a0,,,,0x4e192f6a6a3aff6b72eb7af3620a9b3f13e165a0,0x4e192f6a6a3aff6b72eb7af3620a9b3f13e165a0,False,0x4e192f6a6a3aff6b72eb7af3620a9b3f13e165a0,1706534879.0,0xd883010d0a846765746888676f312e32312e35856c696e7578,0.0
2024-01-29 13:03:35,8309116,19112358,0x8af30c466da3ad23511a8df5fa77427d7c9b789339ca2c06902d8cbd30fe4aa1,,19889981447.0,30000000.0,13706955.0,0.0,geth,0xadfa0b9672b4fa7e58112c419feee95f13447c5f,,,,0xadfa0b9672b4fa7e58112c419feee95f13447c5f,0xadfa0b9672b4fa7e58112c419feee95f13447c5f,False,0xadfa0b9672b4fa7e58112c419feee95f13447c5f,1706533415.0,0xd883010c02846765746888676f312e32302e37856c696e7578,0.0
2024-01-29 12:07:11,8308834,19112080,0x3fd6d131d00782588d9ce8121ec8da311283c6264412279d19d6af4ec0c467bd,,15012785873.0,30000000.0,19226410.0,0.0,geth,0x7ec191ad5cffdd2fc5139a8dd8ab4787a10b9315,,,,0x7ec191ad5cffdd2fc5139a8dd8ab4787a10b9315,0x7ec191ad5cffdd2fc5139a8dd8ab4787a10b9315,False,0x7ec191ad5cffdd2fc5139a8dd8ab4787a10b9315,1706530031.0,0xd983010c02846765746889676f312e31392e3132856c696e7578,0.0
2024-01-29 12:01:11,8308804,19112051,0x754db2ec89e7896d4a12288e858953e6de58b819eae37d9f0b70dfbda6a01c96,,16225726663.0,30000000.0,15339465.0,0.0,geth,0x3a302f8ac7dd45901fa25d388435a9de36accab6,,,,0x3a302f8ac7dd45901fa25d388435a9de36accab6,0x3a302f8ac7dd45901fa25d388435a9de36accab6,False,0x3a302f8ac7dd45901fa25d388435a9de36accab6,1706529671.0,0xd883010d08846765746888676f312e32312e35856c696e7578,0.0
2024-01-29 11:37:23,8308685,19111933,0xf5a8f891c3e24d851e39454598a22c2960a2f89b6e58ea0a61f264b30c0f94bd,,10231966619.0,30000000.0,14394228.0,0.0,Nethermind,0xc05fcbfcc2810663670c0733910afba405919692,,,,0xc05fcbfcc2810663670c0733910afba405919692,0xc05fcbfcc2810663670c0733910afba405919692,False,0xc05fcbfcc2810663670c0733910afba405919692,1706528243.0,0x4e65746865726d696e64,0.0
2024-01-29 11:17:59,8308588,19111836,0x65de8b711dc4e873138da6e5315d1227f459154abf237468de0877b61bde49e8,,10761632630.0,30000000.0,15317825.0,0.0,Nethermind,0xc11b0dee9c013a7e9ee79cdc2daf248bd67d1fe5,,,,0xc11b0dee9c013a7e9ee79cdc2daf248bd67d1fe5,0xc11b0dee9c013a7e9ee79cdc2daf248bd67d1fe5,False,0xc11b0dee9c013a7e9ee79cdc2daf248bd67d1fe5,1706527079.0,0x4e65746865726d696e64,0.0
2024-01-29 10:06:47,8308232,19111481,0x0b10060a79a6065917bca1291227ec51979ba2f856c1096819a3e72dba8045cb,,11415518065.0,30000000.0,15795743.0,0.0,,0x9b30303788deb629efd67f7c1f0dbf15e9a67c01,,,,0x9b30303788deb629efd67f7c1f0dbf15e9a67c01,0x9b30303788deb629efd67f7c1f0dbf15e9a67c01,False,0x9b30303788deb629efd67f7c1f0dbf15e9a67c01,1706522807.0,0x,0.0
2024-01-29 09:36:47,8308082,19111332,0x89a864e4811a9bb278fd83d5a255e589a6fcc49ec05428cc3cb872530f17711d,,16305582545.0,30000000.0,12253596.0,0.0,Nethermind,0x26abfd60518fee6fe4112ee740199f53d1e5f77d,,,,0x26abfd60518fee6fe4112ee740199f53d1e5f77d,0x26abfd60518fee6fe4112ee740199f53d1e5f77d,False,0x26abfd60518fee6fe4112ee740199f53d1e5f77d,1706521007.0,0x4e65746865726d696e64,0.0
2024-01-29 08:59:47,8307897,19111148,0x1a8865db93ab8452330fda8b0dfe57d8c651441d682810a6f1832afd65cbbf97,,11884740344.0,30000000.0,18640197.0,0.0,2ed8468b,0x4bec0beae77afe88a94725da738b1501fe2c5ef6,,,,0x4bec0beae77afe88a94725da738b1501fe2c5ef6,0x4bec0beae77afe88a94725da738b1501fe2c5ef6,False,0x4bec0beae77afe88a94725da738b1501fe2c5ef6,1706518787.0,0x3265643834363862,0.0
2024-01-29 08:22:11,8307709,19110962,0x6e9eef6ee5e509a308ff25072ea7011b5063777d1b254283dd512fea12be033c,,10370820385.0,30000000.0,13511745.0,0.0,geth,0x89e0ec2f30de88d14e0ea173b151319fcb99d5b4,,,,0x89e0ec2f30de88d14e0ea173b151319fcb99d5b4,0x89e0ec2f30de88d14e0ea173b151319fcb99d5b4,False,0x89e0ec2f30de88d14e0ea173b151319fcb99d5b4,1706516531.0,0xd883010d0a846765746888676f312e32312e36856c696e7578,0.0
2024-01-29 06:21:59,8307108,19110366,0xf94aac49663f2167d38dbbf5ad1a274daf16dfd8c35bbace63d06755839b8259,,8160730165.0,30000000.0,13510733.0,0.0,geth,0x818f6cc8298cbf6ed8cb85fbb01b6bee72313562,,,,0x818f6cc8298cbf6ed8cb85fbb01b6bee72313562,0x818f6cc8298cbf6ed8cb85fbb01b6bee72313562,False,0x818f6cc8298cbf6ed8cb85fbb01b6bee72313562,1706509319.0,0xd883010d0a846765746888676f312e32312e35856c696e7578,0.0
2024-01-29 05:58:35,8306991,19110249,0x942ac3b10f9ac701dc1302a84e72c2b3b28e507dd87ffe58d2f80c7fab89a913,,7716141452.0,30000000.0,13408075.0,0.0,geth,0xb61f5649bd69d9f6183c320a5e0d7de82a535269,,,,0xb61f5649bd69d9f6183c320a5e0d7de82a535269,0xb61f5649bd69d9f6183c320a5e0d7de82a535269,False,0xb61f5649bd69d9f6183c320a5e0d7de82a535269,1706507915.0,0xd883010c00846765746888676f312e32302e33856c696e7578,0.0
2024-01-29 03:56:23,8306380,19109639,0xcf973f5bbdb48dc980538a9f7b256e1af376b6c63fce78f728aa3eee0426800c,,9566225498.0,30000000.0,15164505.0,0.0,geth,0x5200c9b8fde971058e545e6b822d6a328f2e139a,,,,0x5200c9b8fde971058e545e6b822d6a328f2e139a,0x5200c9b8fde971058e545e6b822d6a328f2e139a,False,0x5200c9b8fde971058e545e6b822d6a328f2e139a,1706500583.0,0xd883010c02846765746888676f312e32302e37856c696e7578,0
2024-01-29 02:39:11,8305994,19109257,0xc7820ef19768a9fb9a636b39e4f7f02d5e4f1368e0090365a01a2488bb290e73,,9224479201.0,30000000.0,14868298.0,0.0,@penguinbuild.org,0xce1442739d14818b9fe07f45e67b0134299a81c0,out-of-scope,,,0xce1442739d14818b9fe07f45e67b0134299a81c0,0xce1442739d14818b9fe07f45e67b0134299a81c0,False,0xce1442739d14818b9fe07f45e67b0134299a81c0,1706495951.0,0x4070656e6775696e6275696c642e6f7267,1
2024-01-29 01:40:35,8305701,19108968,0x2d00bc476dc097e4732539e52f5f30a7a2cdf65528835ec0cc53a945e278c6b4,,11297469522.0,30000000.0,20136228.0,0.0,geth,0xfb246df695e81dfea6616ccae843600cc033d964,,,,0xfb246df695e81dfea6616ccae843600cc033d964,0xfb246df695e81dfea6616ccae843600cc033d964,False,0xfb246df695e81dfea6616ccae843600cc033d964,1706492435.0,0xd883010d0a846765746888676f312e32312e35856c696e7578,0
2024-01-29 00:00:35,8305201,19108474,0x2de044371f79b8c37f6d2e2535f0a5682cbd8212fcb7d76539468a23750b0775,,8820000680.0,30000000.0,24397230.0,0.0,geth,0x55f442eedbabc7b424fddd2791803a7405b82c82,,,,0x55f442eedbabc7b424fddd2791803a7405b82c82,0x55f442eedbabc7b424fddd2791803a7405b82c82,False,0x55f442eedbabc7b424fddd2791803a7405b82c82,1706486435.0,0xd883010d0a846765746888676f312e32312e35856c696e7578,0
2024-01-28 23:21:47,8305007,19108280,0xa42a0d3ea151bf8b87ab4cfc4fce2df30d0829ccd3524b2452376b211ac0e2e4,,8975611800.0,30000000.0,11441414.0,0.0,,0xba6a0484dfa69755a7111f5e837d18a5f9cb95d9,,,,0xba6a0484dfa69755a7111f5e837d18a5f9cb95d9,0xba6a0484dfa69755a7111f5e837d18a5f9cb95d9,False,0xba6a0484dfa69755a7111f5e837d18a5f9cb95d9,1706484107.0,0x,0
2024-01-28 23:06:11,8304929,19108202,0x9e5ba073d39c7890de854d7f7a367dc9438e1450b3be6f4bae4b36cc7008e024,,8559611410.0,30000000.0,24260347.0,0.0,geth,0xff350c9150816056d633dc1f276d1b1201e8e619,,,,0xff350c9150816056d633dc1f276d1b1201e8e619,0xff350c9150816056d633dc1f276d1b1201e8e619,False,0xff350c9150816056d633dc1f276d1b1201e8e619,1706483171.0,0xd883010d01846765746888676f312e31392e35856c696e7578,0
2024-01-28 23:03:59,8304918,19108191,0xa19fd124e7e827d41c2b92f0fa7cff8e25a90c54550b2d77917a5044dbd82c2f,,8968035248.0,30000000.0,23997163.0,0.0,@penguinbuild.org,0x65c748e146d83c189d9af9eb0e98a657898633da,out-of-scope,,,0x65c748e146d83c189d9af9eb0e98a657898633da,0x65c748e146d83c189d9af9eb0e98a657898633da,False,0x65c748e146d83c189d9af9eb0e98a657898633da,1706483039.0,0x4070656e6775696e6275696c642e6f7267,1
2024-01-28 22:53:11,8304864,19108137,0x2d16c1cf1277ca9a89982e7208666041db69360ebc0e3fb7485aac1878ac2eeb,,8912108284.0,30000000.0,16887486.0,0.0,geth,0x580396841cfb0dd27c1b331e821d4768cabd8ac6,,,,0x580396841cfb0dd27c1b331e821d4768cabd8ac6,0x580396841cfb0dd27c1b331e821d4768cabd8ac6,False,0x580396841cfb0dd27c1b331e821d4768cabd8ac6,1706482391.0,0xd883010d01846765746888676f312e32312e31856c696e7578,0
2024-01-28 22:44:59,8304823,19108096,0x99787349486bcea6e27fe51e353c993c175e7a8303801f63332f7a3af23aa9a7,,9508489198.0,30000000.0,25753174.0,0.0,Nethermind,0xc4330da1e01b7f4340ad8a8f390778ae7cfbf5ed,,,,0xc4330da1e01b7f4340ad8a8f390778ae7cfbf5ed,0xc4330da1e01b7f4340ad8a8f390778ae7cfbf5ed,False,0xc4330da1e01b7f4340ad8a8f390778ae7cfbf5ed,1706481899.0,0x4e65746865726d696e64,0
2024-01-28 22:11:47,8304657,19107930,0x2230fbefdf9dcef3a5093171897756763283046c6017984449efa008eaa8c6ea,,9653528484.0,30000000.0,15128728.0,0.0,geth,0x9fabb2b8e3707ce1420856b732ce5f43339b6f52,,,,0x9fabb2b8e3707ce1420856b732ce5f43339b6f52,0x9fabb2b8e3707ce1420856b732ce5f43339b6f52,False,0x9fabb2b8e3707ce1420856b732ce5f43339b6f52,1706479907.0,0xd883010b06846765746888676f312e32302e33856c696e7578,0
2024-01-28 21:55:23,8304575,19107848,0x3fc17cffb293e1e12418e46735d06f65c87876fcf615ffef75342183a7a598be,,10928550103.0,30000000.0,7857802.0,0.0,Nethermind,0x4740ea3780f6d7cef1e11a7fa15365c7109a34e7,,,,0x4740ea3780f6d7cef1e11a7fa15365c7109a34e7,0x4740ea3780f6d7cef1e11a7fa15365c7109a34e7,False,0x4740ea3780f6d7cef1e11a7fa15365c7109a34e7,1706478923.0,0x4e65746865726d696e64,0
2024-01-28 21:44:47,8304522,19107795,0x30cd200c7b2c5a567c0f9c2535e37825a606fa0291db11bf932b3d52ffc1e0a8,,10774165731.0,30000000.0,20975815.0,0.0,geth,0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,,,,0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,False,0x93e45360f7e5b0b85d8e65dae9fa1a6f2af56819,1706478287.0,0xd883010d0a846765746888676f312e32312e35856c696e7578,0
2024-01-28 21:44:11,8304519,19107792,0x6fd76d949737d00be865a2e38b829b5ac9e1fdecc3f820454efafec11677bcd2,,10768435445.0,30000000.0,21678416.0,0.0,geth,0xb3e9e3665292134a919907d5ab864edd65743d0b,,,,0xb3e9e3665292134a919907d5ab864edd65743d0b,0xb3e9e3665292134a919907d5ab864edd65743d0b,False,0xb3e9e3665292134a919907d5ab864edd65743d0b,1706478251.0,0xd883010b05846765746888676f312e32302e32856c696e7578,0
2024-01-28 20:46:59,8304233,19107508,0x6a04ea2ff3c7eaaec695073d6b0ca09a27ab242eb4fc248afe2025e878166ddc,,10392829713.0,30000000.0,24752147.0,0.0,geth,0xa7b47c53a52b3bb7cf1cca8c07d715ed8de68744,,,,0xa7b47c53a52b3bb7cf1cca8c07d715ed8de68744,0xa7b47c53a52b3bb7cf1cca8c07d715ed8de68744,False,0xa7b47c53a52b3bb7cf1cca8c07d715ed8de68744,1706474819.0,0xd883010c02846765746888676f312e32302e37856c696e7578,0
2024-01-28 20:34:23,8304170,19107446,0x51dbb8b809d7995b75125ae93d1daec922fb41bc8ab7c68c20671f5589814132,,10666420298.0,30000000.0,11549979.0,0.0,geth,0xfd14ba88fbd096dd54a6c7804e0603e7584bf243,,,,0xfd14ba88fbd096dd54a6c7804e0603e7584bf243,0xfd14ba88fbd096dd54a6c7804e0603e7584bf243,False,0xfd14ba88fbd096dd54a6c7804e0603e7584bf243,1706474063.0,0xda83010d05846765746888676f312e32312e348777696e646f7773,0
2024-01-28 19:17:11,8303784,19107063,0x5b137622e372dcf2afc243114593f32f3b9223c34e1f6571fe91371c3dc8a61d,,10899797114.0,30000000.0,16350914.0,0.0,,0x9e23491728dbd68f37fa0a7eb6478a57786fb4b7,,,,0x9e23491728dbd68f37fa0a7eb6478a57786fb4b7,0x9e23491728dbd68f37fa0a7eb6478a57786fb4b7,False,0x9e23491728dbd68f37fa0a7eb6478a57786fb4b7,1706469431.0,0x,0
2024-01-28 19:14:11,8303769,19107048,0x19ca2c0f463fce943c835a9eeb4d80d1337655a79477fa093d9bb0258584a302,,10139009344.0,30000000.0,23638935.0,0.0,geth,0x06371be05ba17d3ce7b002c9660dbce4b9b24680,,,,0x06371be05ba17d3ce7b002c9660dbce4b9b24680,0x06371be05ba17d3ce7b002c9660dbce4b9b24680,False,0x06371be05ba17d3ce7b002c9660dbce4b9b24680,1706469251.0,0xd883010d0b846765746888676f312e32312e36856c696e7578,0
2024-01-28 19:01:59,8303708,19106988,0x2a54a9f8e90d6d12024ee3a9a837f95daf42b2e63cbe46cb87a896faa0084288,,11721965066.0,30000000.0,29176943.0,0.0,geth,0xc56b8d60b0518880ff5aab65515b845dad89443d,,,,0xc56b8d60b0518880ff5aab65515b845dad89443d,0xc56b8d60b0518880ff5aab65515b845dad89443d,False,0xc56b8d60b0518880ff5aab65515b845dad89443d,1706468519.0,0xd883010d0b846765746888676f312e32312e36856c696e7578,0
2024-01-28 17:33:23,8303265,19106547,0x5e9fea6522456a0b8993785b377bfedcd07667039aa2be70a93fec935073fccd,,14548847797.0,30000000.0,11295838.0,0.0,geth,0xa2ee2cf6dc6ee2adf1a4d726f18b6d54f45ed14f,,,,0xa2ee2cf6dc6ee2adf1a4d726f18b6d54f45ed14f,0xa2ee2cf6dc6ee2adf1a4d726f18b6d54f45ed14f,False,0xa2ee2cf6dc6ee2adf1a4d726f18b6d54f45ed14f,1706463203.0,0xd883010c00846765746888676f312e32302e34856c696e7578,0
2024-01-28 17:24:11,8303219,19106501,0x5e64992592e683a68f3d9f3bbb1510cb2580e39e8dc44de7813c31d8287aa968,,12693393521.0,30000000.0,12364263.0,0.0,Nethermind,0x190321e772f23db6fa0250c4386265e9ec315a14,,,,0x190321e772f23db6fa0250c4386265e9ec315a14,0x190321e772f23db6fa0250c4386265e9ec315a14,False,0x190321e772f23db6fa0250c4386265e9ec315a14,1706462651.0,0x4e65746865726d696e64,0
2024-01-28 14:47:35,8302436,19105720,0x21d908ec3592ea93c756fb8bd1aaf85d72eafc46a75f8be7b0b3196c14a6e7d8,,12193332412.0,30000000.0,10365768.0,0.0,Nethermind,0x87566dad4dce9138b8f9d31f486b5dea7a044dd7,,,,0x87566dad4dce9138b8f9d31f486b5dea7a044dd7,0x87566dad4dce9138b8f9d31f486b5dea7a044dd7,False,0x87566dad4dce9138b8f9d31f486b5dea7a044dd7,1706453255.0,0x4e65746865726d696e64,0
2024-01-28 14:36:47,8302382,19105666,0xcbf6e012fc3e53d5a5e6df95cc78211900bb73d6c210bd9cca16124107822dad,,13919414990.0,30000000.0,8126012.0,0.0,Nethermind,0x6d7067b5877de8199d4eb79f42c1cacbab61baeb,,,,0x6d7067b5877de8199d4eb79f42c1cacbab61baeb,0x6d7067b5877de8199d4eb79f42c1cacbab61baeb,False,0x6d7067b5877de8199d4eb79f42c1cacbab61baeb,1706452607.0,0x4e65746865726d696e64,0
2024-01-28 14:35:23,8302375,19105659,0x642e88149cf8ae7e0a2c7d3b34b74a6308e8db7bd669fb0e33a957e12fbb0699,,13352784922.0,30000000.0,6659655.0,0.0,geth,0x666ca4795da9c7568b15ffe7758ec7272f9a5014,,,,0x666ca4795da9c7568b15ffe7758ec7272f9a5014,0x666ca4795da9c7568b15ffe7758ec7272f9a5014,False,0x666ca4795da9c7568b15ffe7758ec7272f9a5014,1706452523.0,0xd883010d08846765746888676f312e32312e35856c696e7578,0
2024-01-28 13:52:35,8302161,19105453,0x5ecdd9d9a6eb501feeb6f7ceb7e27745586d4924126e11123b1faa3c5ba43053,,11833884251.0,30000000.0,11144302.0,0.0,,0xe3a86007554c6e057ce047149d682fe938407bad,,,,0xe3a86007554c6e057ce047149d682fe938407bad,0xe3a86007554c6e057ce047149d682fe938407bad,False,0xe3a86007554c6e057ce047149d682fe938407bad,1706449955.0,0x,0
2024-01-28 12:54:11,8301869,19105163,0x96901e08a73fea5ee3500313510fd5712205fb0ba1dfd913b08705f868955d24,,12673932842.0,30000000.0,11852727.0,0.0,geth,0x46c05b23ce383039bdaf5dcd2d26eabad787a505,,,,0x46c05b23ce383039bdaf5dcd2d26eabad787a505,0x46c05b23ce383039bdaf5dcd2d26eabad787a505,False,0x46c05b23ce383039bdaf5dcd2d26eabad787a505,1706446451.0,0xd883010d0a846765746888676f312e32312e36856c696e7578,0
2024-01-28 12:25:11,8301724,19105020,0xc0f9d6f39fb47bce76f8aa36b07bce7652f1ef323014ae5099554a148b3da142,129524035443213909,13762039046.0,30000000.0,6068731.0,73.0,Flashbots,0xb89b9308fbc6c2998c7e60e39424b858c74b02c234b3e0fa5ecf7c3971208dfa5f92e0bdbe16fc24abfd71c248acf0f9,flashbots,1706444708223.0,9223.0,0x871491a7c07e94f2f70ee621c4f37bea632340f683825d7d53f00b0e3df28a1bcf6b8c32c53d40ff466fe92a1ceddfa0,0xa27CEF8aF2B6575903b676e5644657FAe96F491F,False,0xdafea492d9c6733ae3d56b7ed1adb60692c98bc5,1706444711.0,0x496c6c756d696e61746520446d6f63726174697a6520447374726962757465,1
